B GOMEZ DIGITAL LIMITED;11459570;;;17 DOULTON MEWS;;LONDON;;UNITED KINGDOM;NW6 1XY;Private Limited Company;Active;United Kingdom;;11/7/2018;31;7;11/4/2020;;NO ACCOUNTS FILED;8/8/2019;;0;0;0;0;59113 - Television programme production activities;73110 - Advertising agencies;;;0;0;http://business.data.gov.uk/id/company/11459570;;;;;;;;;;;;;;;;;;;;;24/07/2019;
B L PARRISH LIMITED;9078137;;;335 HAXTON;;SALISBURY;;;SP4 9PY;Private Limited Company;Active;United Kingdom;;9/6/2014;30;6;31/03/2019;30/06/2017;;7/7/2017;9/6/2016;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/09078137;;;;;;;;;;;;;;;;;;;;;23/06/2019;9/6/2018
B N GRIFFITHS LIMITED;6309601;;;MAZUMA KINGSWAY;BRIDGEND INDUSTRIAL ESTATE;BRIDGEND;MID GLAMORGAN;;CF31 3RY;Private Limited Company;Active;United Kingdom;;11/7/2007;31;3;31/12/2018;31/03/2017;TOTAL EXEMPTION FULL;8/8/2016;11/7/2015;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/06309601;;;;;;;;;;;;;;;;;;;;;25/07/2019;11/7/2018
B SHOOT PRODUCTIONS LTD;9762604;;;54 FERMAIN COURT NORTH DOWNHAM ROAD;HACKNEY;LONDON;;ENGLAND;N1 5SX;Private Limited Company;Active;United Kingdom;;4/9/2015;30;12;30/09/2018;30/12/2016;;2/10/2016;;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/09762604;;;;;;;;;;;;;;;;;;;;;17/09/2018;3/9/2017
B'LUNG! LIMITED;5174100;;;10 ORANGE STREET;;LONDON;;;WC2H 7DQ;Private Limited Company;Active;United Kingdom;;8/7/2004;30;3;30/12/2018;30/03/2017;;5/8/2016;8/7/2015;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/05174100;15/11/2004;CHRISTOPHER ECCLESTON LIMITED;;;;;;;;;;;;;;;;;;;22/07/2019;8/7/2018
B.A.F.T.A. MANAGEMENT LIMITED;1163351;;;195 PICCADILLY;LONDON;;;;W1J 9LN;Private Limited Company;Active;United Kingdom;;18/03/1974;31;12;30/09/2018;31/12/2016;SMALL;27/08/2016;30/07/2015;1;1;0;0;59113 - Television programme production activities;91012 - Archives activities;94120 - Activities of professional membership organizations;;0;0;http://business.data.gov.uk/id/company/01163351;;;;;;;;;;;;;;;;;;;;;13/08/2019;30/07/2018
B.D.I. PRODUCTIONS LTD;5687108;;;5 OLD FARM AVENUE;;SIDCUP;KENT;;DA15 8AD;Private Limited Company;Active;United Kingdom;;25/01/2006;31;1;31/10/2018;31/01/2017;UNAUDITED ABRIDGED;22/02/2017;25/01/2016;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/05687108;;;;;;;;;;;;;;;;;;;;;8/2/2019;25/01/2018
B.E. SPORTS MEDIA LIMITED;8413702;;;103 CLARENCE ROAD;;FLEET;HAMPSHIRE;;GU51 3RS;Private Limited Company;Active;United Kingdom;;21/02/2013;28;2;30/11/2018;28/02/2017;;21/03/2017;21/02/2016;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/08413702;;;;;;;;;;;;;;;;;;;;;7/3/2019;21/02/2018
B.L.T.V. (BEN LEWIS TELEVISION) LTD;4368080;;;302 BEAUX ARTS BUILDING;10-18 MANOR GARDENS;LONDON;LONDON;;N7 6JW;Private Limited Company;Active;United Kingdom;;6/2/2002;28;2;30/11/2018;28/02/2017;TOTAL EXEMPTION FULL;6/3/2017;6/2/2016;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/04368080;17/09/2007;BERGMANN PICTURES LTD;13/01/2003;ALTERNATIVE LIGHT SOURCE LTD;;;;;;;;;;;;;;;;;20/02/2019;6/2/2018
B.W.D SOLUTIONS LIMITED;10637206;;;60-64 CANTERBURY STREET;;GILLINGHAM;;ENGLAND;ME7 5UJ;Private Limited Company;Active;United Kingdom;;24/02/2017;28;2;24/11/2018;;NO ACCOUNTS FILED;24/03/2018;;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/10637206;7/3/2017;D.W.D SOLUTIONS LIMITED;;;;;;;;;;;;;;;;;;;9/3/2019;23/02/2018
B360 LIMITED;10246481;;;33 LINDLINGS;;HEMEL HEMPSTEAD;HERTFORDSHIRE;ENGLAND;HP1 2HB;Private Limited Company;Active;United Kingdom;;22/06/2016;30;6;31/03/2019;30/06/2017;TOTAL EXEMPTION FULL;20/07/2017;;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/10246481;;;;;;;;;;;;;;;;;;;;;14/07/2019;30/06/2018
BABALAA MEDIA LIMITED;8820589;;;511 DURHAM ROAD;LOW FELL;GATESHEAD;TYNE AND WEAR;;NE9 5EY;Private Limited Company;Active;United Kingdom;;19/12/2013;30;4;31/01/2019;30/04/2017;TOTAL EXEMPTION FULL;16/01/2017;19/12/2015;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/08820589;;;;;;;;;;;;;;;;;;;;;18/01/2019;4/1/2018
BABBL`ON FILMS  LIMITED;5243018;;;WHITE HART HOUSE;SILWOOD ROAD;ASCOT;BERKSHIRE;;SL5 0PY;Private Limited Company;Active;United Kingdom;;27/09/2004;30;9;30/06/2019;30/09/2017;;25/10/2016;27/09/2015;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/05243018;;;;;;;;;;;;;;;;;;;;;11/10/2018;27/09/2017
BABELFISH TV LIMITED;4825693;;;17 WATERLOO ROAD;;FALMOUTH;CORNWALL;;TR11 3NU;Private Limited Company;Active;United Kingdom;;8/7/2003;31;7;30/04/2019;31/07/2017;;5/8/2016;8/7/2015;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/04825693;20/02/2007;DACANA LIMITED;;;;;;;;;;;;;;;;;;;22/07/2019;8/7/2018
BABY COW ANIMATION (WARREN) LIMITED;7765806;;;1 TELEVISION CENTRE;101 WOOD LANE;LONDON;;UNITED KINGDOM;W12 7FA;Private Limited Company;Active;United Kingdom;;7/9/2011;31;3;31/12/2019;31/03/2018;DORMANT;5/10/2016;7/9/2015;1;0;0;1;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/07765806;;;;;;;;;;;;;;;;;;;;;21/09/2018;7/9/2017
BABY COW MANCHESTER LIMITED;5435918;;;1 TELEVISION CENTRE;101 WOOD LANE;LONDON;;UNITED KINGDOM;W12 7FA;Private Limited Company;Active;United Kingdom;;26/04/2005;31;3;31/12/2019;31/03/2018;DORMANT;24/05/2017;26/04/2016;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/05435918;;;;;;;;;;;;;;;;;;;;;10/5/2019;26/04/2018
BABY COW PRODUCTIONS (PARTRIDGE) LIMITED;11133738;;;1 TELEVISION CENTRE;101 WOOD LANE;LONDON;;;W12 7FA;Private Limited Company;Active;United Kingdom;;4/1/2018;31;1;4/10/2019;;NO ACCOUNTS FILED;1/2/2019;;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/11133738;;;;;;;;;;;;;;;;;;;;;17/01/2019;
BABY COW PRODUCTIONS (RED DWARF) LIMITED;8731830;;;1 TELEVISION CENTRE;101 WOOD LANE;LONDON;;UNITED KINGDOM;W12 7FA;Private Limited Company;Active;United Kingdom;;14/10/2013;31;3;31/12/2018;31/03/2017;AUDIT EXEMPTION SUBSIDIARY;11/11/2016;14/10/2015;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/08731830;;;;;;;;;;;;;;;;;;;;;28/10/2018;14/10/2017
BABY COW PRODUCTIONS LIMITED;3851811;;;GROUND FLOOR CHARLES HOUSE 5-11;REGENT STREET;LONDON;;;SW1Y 4LR;Private Limited Company;Active;United Kingdom;;1/10/1999;31;3;31/12/2018;31/03/2017;GROUP;29/10/2016;1/10/2015;5;0;0;5;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/03851811;18/10/1999;STEMDEAN LIMITED;;;;;;;;;;;;;;;;;;;17/11/2018;3/11/2017
BABYJULES LIMITED;5637631;;;BEACON HOUSE 113;KINGSWAY;LONDON;;;WC2B 6PP;Private Limited Company;Active;United Kingdom;;28/11/2005;30;3;30/12/2018;31/03/2017;TOTAL EXEMPTION FULL;26/12/2016;28/11/2015;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/05637631;8/2/2006;MAGIC FILM & VIDEO PRODUCERS LIMITED;;;;;;;;;;;;;;;;;;;12/12/2018;28/11/2017
BABYPIRATE LIMITED;8077126;;;31 TORONTO TERRACE;;BRIGHTON;;;BN2 9UX;Private Limited Company;Active;United Kingdom;;21/05/2012;31;5;28/02/2019;31/05/2017;TOTAL EXEMPTION FULL;18/06/2017;21/05/2016;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/08077126;;;;;;;;;;;;;;;;;;;;;4/6/2019;21/05/2018
BACCHUS FILMS LTD;9781811;;;3 BROADHURST;;ASHTEAD;SURREY;ENGLAND;KT21 1QB;Private Limited Company;Active;United Kingdom;;17/09/2015;30;9;30/06/2019;30/09/2017;;15/10/2016;;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/09781811;;;;;;;;;;;;;;;;;;;;;30/09/2018;16/09/2017
BACK CATALOGUE DISTRIBUTION LTD;9334213;;;1350 - 1360 MONTPELLIER COURT;BROCKWORTH;GLOUCESTER;;ENGLAND;GL3 4AH;Private Limited Company;Active;United Kingdom;;1/12/2014;30;6;31/03/2019;30/06/2017;TOTAL EXEMPTION FULL;29/12/2016;1/12/2015;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/09334213;;;;;;;;;;;;;;;;;;;;;15/12/2018;1/12/2017
BACK CHAT MEDIA LIMITED;7204301;;;THE OLD CASINO;28 FOURTH AVENUE;HOVE;EAST SUSSEX;;BN3 2PJ;Private Limited Company;Active;United Kingdom;;26/03/2010;31;7;30/04/2019;31/07/2017;;23/04/2017;26/03/2016;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/07204301;;;;;;;;;;;;;;;;;;;;;9/4/2019;26/03/2018
BACK PRODUCTIONS LIMITED;10058419;;;26 NASSAU STREET;;LONDON;;UNITED KINGDOM;W1W 7AQ;Private Limited Company;Active;United Kingdom;;11/3/2016;30;9;30/06/2019;30/09/2017;AUDIT EXEMPTION SUBSIDIARY;8/4/2017;;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/10058419;;;;;;;;;;;;;;;;;;;;;24/03/2019;10/3/2018
BACK TO TV LIMITED;10664112;;;14 HORNBEAM CRESCENT;;HARROGATE;;ENGLAND;HG2 8QA;Private Limited Company;Active;United Kingdom;;10/3/2017;31;3;10/12/2018;;NO ACCOUNTS FILED;7/4/2018;;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/10664112;;;;;;;;;;;;;;;;;;;;;23/03/2019;9/3/2018
BACKBONE FILMS LTD;11094142;;;FLAT 9;QUEENSLAND ROAD;LONDON;;UNITED KINGDOM;N7 7DF;Private Limited Company;Active;United Kingdom;;4/12/2017;31;12;4/9/2019;;NO ACCOUNTS FILED;1/1/2019;;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/11094142;;;;;;;;;;;;;;;;;;;;;17/12/2018;
BACKDOOR PRODUCTION AND MANAGEMENT LTD;6905227;;;307C FINCHLEY ROAD;HAMPSTEAD;LONDON;GREATER LONDON;;NW3 6EH;Private Limited Company;Active - Proposal to Strike off;United Kingdom;;14/05/2009;31;5;28/02/2018;31/05/2016;DORMANT;28/06/2017;31/05/2016;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/06905227;24/08/2012;BACKDOOR MANAGEMENT LTD;7/10/2011;BACKDOOR PRODUCTION AND MANAGEMENT LTD;;;;;;;;;;;;;;;;;14/06/2017;
BACKLASH PRODUCTIONS LIMITED;7453128;;;CHARLES HOUSE;5-11 REGENT STREET;LONDON;;;SW1Y 4LR;Private Limited Company;Active;United Kingdom;;29/11/2010;30;11;31/08/2019;30/11/2017;TOTAL EXEMPTION FULL;27/12/2016;29/11/2015;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/07453128;;;;;;;;;;;;;;;;;;;;;13/12/2018;29/11/2017
BACKWARDS ROLL PRODUCTIONS LTD;7417883;;;THE CLOISTERS;QUEEN ANNES GROVE;LONDON;;UNITED KINGDOM;W4 1HN;Private Limited Company;Active;United Kingdom;;25/10/2010;31;10;31/07/2019;31/10/2017;TOTAL EXEMPTION FULL;22/11/2016;25/10/2015;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/07417883;;;;;;;;;;;;;;;;;;;;;8/11/2018;25/10/2017
BAD BRUNO LIMITED;10633281;;;3RD FLOOR;20 BEDFORD STREET;COVENT GARDEN;LONDON;ENGLAND;WC2E 9HP;Private Limited Company;Active;United Kingdom;;22/02/2017;28;2;22/11/2018;;NO ACCOUNTS FILED;22/03/2018;;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/10633281;;;;;;;;;;;;;;;;;;;;;7/3/2019;21/02/2018
BAD MOTHER PRODUCTIONS LIMITED;10761249;;;73 BERWICK STREET;;LONDON;;UNITED KINGDOM;W1F 8TE;Private Limited Company;Active;United Kingdom;;9/5/2017;31;5;9/2/2019;;NO ACCOUNTS FILED;6/6/2018;;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/10761249;;;;;;;;;;;;;;;;;;;;;22/05/2019;8/5/2018
BAD NUN LTD;10198650;;;79 PERTH RD;;LONDON;MIDDLESEX;;E10 7PA;Private Limited Company;Active;United Kingdom;;25/05/2016;31;5;28/02/2019;31/05/2017;DORMANT;22/06/2017;;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/10198650;;;;;;;;;;;;;;;;;;;;;7/6/2019;24/05/2018
BAD OWL FILMS LIMITED;10514142;;;11 ROMAN WAY BUSINESS CENTRE;BERRY HILL;DROITWICH;WORCESTERSHIRE;;WR9 9AJ;Private Limited Company;Liquidation;United Kingdom;;7/12/2016;31;12;7/9/2018;;NO ACCOUNTS FILED;4/1/2018;;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/10514142;;;;;;;;;;;;;;;;;;;;;20/12/2018;6/12/2017
BAD WOLF (ADOW) LTD;10815636;;;WOLF STUDIO WALES TRIDENT INDUSTRIAL PARK;GLASS AVENUE;CARDIFF;;WALES;CF24 5EN;Private Limited Company;Active;United Kingdom;;13/06/2017;28;2;30/11/2019;28/02/2018;FULL;11/7/2018;;2;2;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/10815636;;;;;;;;;;;;;;;;;;;;;26/06/2019;12/6/2018
BAD WOLF (ADOW2) LIMITED;11329450;;;WOLF STUDIOS WALES BUILDING 1;GLASS AVENUE;CARDIFF;;UNITED KINGDOM;CF24 5EN;Private Limited Company;Active;United Kingdom;;25/04/2018;30;4;25/01/2020;;NO ACCOUNTS FILED;23/05/2019;;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/11329450;;;;;;;;;;;;;;;;;;;;;8/5/2019;
BAD WOLF (HDM) LTD;11032692;;;WOLF STUDIO WALES TRIDENT INDUSTRIAL PARK;GLASS AVENUE;CARDIFF;;WALES;CF24 5EN;Private Limited Company;Active;United Kingdom;;26/10/2017;31;12;30/09/2019;31/12/2017;DORMANT;23/11/2018;;4;4;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/11032692;;;;;;;;;;;;;;;;;;;;;8/11/2018;
BAD WOLF LTD;9686683;;;JCP SOLICITORS VENTURE COURT;SWANSEA ENTERPRISE PARK;SWANSEA;;UNITED KINGDOM;SA6 8QP;Private Limited Company;Active;United Kingdom;;15/07/2015;31;12;30/09/2018;31/12/2016;TOTAL EXEMPTION FULL;12/8/2016;;5;4;0;1;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/09686683;;;;;;;;;;;;;;;;;;;;;28/07/2019;14/07/2018
BAD WOLF STUDIOS WALES LTD;10393289;;;JCP SOLICITORS LIMITED VALLEY WAY;SWANSEA ENTERPRISE PARK;SWANSEA;;WALES;SA6 8QP;Private Limited Company;Active;United Kingdom;;26/09/2016;31;12;30/09/2019;31/12/2017;SMALL;24/10/2017;;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/10393289;6/3/2018;SCREEN ALLIANCE WALES STUDIOS LTD;5/12/2017;BAD WOLF STUDIOS WALES LTD;5/12/2017;SCREEN ALLIANCE WALES STUDIOS LIMITED;;;;;;;;;;;;;;;9/10/2018;25/09/2017
BADGER BOY PRODUCTIONS LIMITED;5677740;;;THE OLD CASINO;28 FOURTH AVENUE;HOVE;EAST SUSSEX;;BN3 2PJ;Private Limited Company;Active;United Kingdom;;17/01/2006;30;1;30/10/2018;31/01/2017;;14/02/2017;17/01/2016;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/05677740;;;;;;;;;;;;;;;;;;;;;31/01/2019;17/01/2018
BADGER GRIPS LIMITED;8441199;;;12 MAES MEUGAN;;RUTHIN;;;LL15 1YH;Private Limited Company;Active;United Kingdom;;12/3/2013;31;3;31/12/2018;31/03/2017;;9/4/2017;12/3/2016;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/08441199;;;;;;;;;;;;;;;;;;;;;26/03/2019;12/3/2018
BADGER PRODUCTIONS LTD;6555420;;;PENTERRY HOUSE;ST. ARVANS;CHEPSTOW;GWENT;WALES;NP16 6HQ;Private Limited Company;Active;United Kingdom;;4/4/2008;30;4;31/01/2019;30/04/2017;TOTAL EXEMPTION FULL;2/5/2017;4/4/2016;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/06555420;;;;;;;;;;;;;;;;;;;;;18/04/2019;4/4/2018
BADGERS TV SETT LTD;8171520;;;56 DRAYTON AVENUE;;LONDON;;;W13 0LF;Private Limited Company;Active;United Kingdom;;8/8/2012;31;3;31/12/2018;31/03/2017;TOTAL EXEMPTION FULL;5/9/2016;8/8/2015;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/08171520;;;;;;;;;;;;;;;;;;;;;22/08/2018;8/8/2017
BAFFIN MEDIA LIMITED;10560014;;;3RD FLOOR;14 FLORAL STREET;LONDON;;ENGLAND;WC2E 9DH;Private Limited Company;Active;United Kingdom;;12/1/2017;31;3;31/12/2018;31/10/2017;DORMANT;9/2/2018;;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/10560014;;;;;;;;;;;;;;;;;;;;;25/01/2019;11/1/2018
BAFFOUR PRODUCTIONS LTD;11293372;;;60 HIGH STREET;;NEW MALDEN;SURREY;UNITED KINGDOM;KT3 4EZ;Private Limited Company;Active;United Kingdom;;5/4/2018;30;4;5/1/2020;;NO ACCOUNTS FILED;3/5/2019;;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/11293372;;;;;;;;;;;;;;;;;;;;;18/04/2019;
BAGGYMAT LIMITED;SC457740;;;CARLETON BLADNOCH;WIGTOWN;NEWTON STEWART;WIGTOWNSHIRE;;DG8 9AB;Private Limited Company;Active;United Kingdom;;28/08/2013;31;8;31/05/2019;31/08/2017;;25/09/2016;28/08/2015;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/SC457740;;;;;;;;;;;;;;;;;;;;;11/9/2018;28/08/2017
BAILEY MORRIS MEDIA LIMITED;7886855;;;2ND FLOOR STRATUS HOUSE;EMPEROR WAY;EXETER;DEVON;;EX1 3QS;Private Limited Company;Active;United Kingdom;;20/12/2011;31;12;30/09/2018;31/12/2016;TOTAL EXEMPTION FULL;17/01/2017;20/12/2015;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/07886855;;;;;;;;;;;;;;;;;;;;;3/1/2019;20/12/2017
BAIT FILMS LIMITED;4259245;;;THE GLOUCESTER BUILDING;KENSINGTON VILLAGE;AVONMORE ROAD;LONDON;;W14 8RF;Private Limited Company;Active;United Kingdom;;25/07/2001;31;12;30/09/2019;31/12/2017;FULL;22/08/2016;25/07/2015;2;2;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/04259245;;;;;;;;;;;;;;;;;;;;;8/8/2019;25/07/2018
BAL MEDIA LIMITED;11166504;;;44 PRESCOTT ROAD;CHESHUNT;WALTHAM CROSS;;ENGLAND;EN8 0PG;Private Limited Company;Active;United Kingdom;;23/01/2018;31;1;23/10/2019;;NO ACCOUNTS FILED;20/02/2019;;0;0;0;0;59113 - Television programme production activities;;;;0;0;http://business.data.gov.uk/id/company/11166504;;;;;;;;;;;;;;;;;;;;;5/2/2019;
B & B REK LIMITED;9975090;;;55 OLD BROAD STREET;;LONDON;;UNITED KINGDOM;EC2M 1RX;Private Limited Company;Active;United Kingdom;;28/01/2016;31;1;31/10/2019;31/01/2018;TOTAL EXEMPTION FULL;25/02/2017;;0;0;0;0;59200 - Sound recording and music publishing activities;;;;0;0;http://business.data.gov.uk/id/company/09975090;;;;;;;;;;;;;;;;;;;;;27/11/2018;13/11/2017
B & H SOUND SERVICES LIMITED;2713229;;;322 FULBRIDGE ROAD;PASTON;PETERBOROUGH;CAMBS;ENGLAND;PE4 6SJ;Private Limited Company;Active;United Kingdom;;8/5/1992;31;8;31/05/2019;31/08/2017;;5/6/2017;8/5/2016;14;14;0;0;59200 - Sound recording and music publishing activities;;;;0;0;http://business.data.gov.uk/id/company/02713229;;;;;;;;;;;;;;;;;;;;;22/05/2019;8/5/2018
B DOUBLE E LTD;11216983;;;23 KELSALL STREET;;SALE;CHESHIRE;UNITED KINGDOM;M33 7TF;Private Limited Company;Active;United Kingdom;;21/02/2018;31;3;21/11/2019;;NO ACCOUNTS FILED;21/03/2019;;0;0;0;0;59200 - Sound recording and music publishing activities;74100 - specialised design activities;82990 - Other business support service activities n.e.c.;;0;0;http://business.data.gov.uk/id/company/11216983;;;;;;;;;;;;;;;;;;;;;6/3/2019;
B FLAT PRODUCTIONS LIMITED;7518475;;;17 BRUTON WAY;EALING;LONDON;;;W13 0BY;Private Limited Company;Active;United Kingdom;;7/2/2011;31;3;31/12/2018;31/03/2017;TOTAL EXEMPTION FULL;7/3/2017;7/2/2016;0;0;0;0;59200 - Sound recording and music publishing activities;;;;0;0;http://business.data.gov.uk/id/company/07518475;;;;;;;;;;;;;;;;;;;;;21/02/2019;7/2/2018
